seconds,lat_1,lon_1,dbe_1,dbn_1,dbu_1,lat_2,lon_2,dbe_2,dbn_2,dbu_2,lat_3,lon_3,dbe_3,dbn_3,dbu_3,lat_4,lon_4,dbe_4,dbn_4,dbu_4,sat_lat,sat_lon,dbe_measured_1,dbn_measured_1,dbu_measured_1,cov_ee_1,cov_nn_1,cov_uu_1,cov_en_1,cov_eu_1,cov_nu_1,dbe_measured_2,dbn_measured_2,dbu_measured_2,cov_ee_2,cov_nn_2,cov_uu_2,cov_en_2,cov_eu_2,cov_nu_2,dbe_measured_3,dbn_measured_3,dbu_measured_3,cov_ee_3,cov_nn_3,cov_uu_3,cov_en_3,cov_eu_3,cov_nu_3,dbe_measured_4,dbn_measured_4,dbu_measured_4,cov_ee_4,cov_nn_4,cov_uu_4,cov_en_4,cov_eu_4,cov_nu_4
30,70.70505354005827,133.3156688061244,1.598372945857975,49.79365188385425,-266.0405,72.86549960722846,146.49752589401865,33.82448409823911,-217.0487900085408,-249.30435,73.32329827361924,151.03389032940532,17.06619850262955,-265.66670385255793,-210.235,73.85360154574181,159.0899798893871,-33.12744241213831,-312.6708256566452,-152.8354,72.80538392889974,146.38313538683454,-139.40896777048832,-107.22248027389003,-184.59866151957146,23233.907183703534,18693.285235128988,2851.6343567676754,-635.6348124245221,-4491.452241751032,-351.0865090668889,258.4050749336569,719.0670246800148,-183.06145616965037,601207.56021212,427183.60484921467,7974.836063460786,-152600.89093807974,-16684.13508771412,-27688.59363298815,699.3414482675846,-418.537948227671,-240.01283143188752,99722.24718272034,62010.34017261445,5421.798298792973,-9000.970162286556,-2758.408303078673,-5261.568686050579,36.9891570335659,-196.2961174478046,-125.99431601596638,28384.66469990562,27061.80390363747,3059.8637405589566,5241.285796284413,1609.6507838838186,-1551.1464999401333
33,70.85657417636563,133.00505092155012,8.305224327420975,34.684076411459465,-280.0265,73.03496372658677,146.27117550239151,30.13756965514241,-231.64384363540367,-234.42122,73.49691043976485,150.84797677683486,11.078551133725389,-275.66945573223495,-194.9949,74.03178440947893,158.98557315543903,-38.563688996896104,-316.4872426871189,-140.72327,72.97579856389544,146.15496961250457,-119.84778548355382,-106.15677200578526,-294.17309959210337,23189.983747680126,18660.802628410383,2842.144763679986,-656.0527835113897,-4472.975010824038,-334.86141441033794,261.9178563362194,-402.1007823744678,-186.60020847673667,601986.7525747871,426140.02437681955,7961.182408011214,-152053.8924488664,-16577.681334713536,-27709.98338630945,26.363334313093077,-417.0536018620111,-206.7666735075557,99433.37602524924,61978.057460728254,5411.822375434824,-9174.115814866296,-2697.357026786357,-5262.61018267927,317.1584030771752,-144.05175038750514,-221.19388214144237,28343.31089719804,26980.282947385676,3058.2827443890346,5233.074602151884,1620.4752261372093,-1551.6202361812868
36,70.97574517578167,132.75602225970917,13.663163230286179,22.70329508213764,-290.63266,73.20420250288647,146.0392954972543,25.297354927845685,-244.00459763362048,-219.30801,73.68144172618597,150.64456074773295,4.315169289860349,-284.09451440285534,-179.7399,74.24061831541415,158.85877005286738,-46.369784790471265,-320.3490142114679,-127.26438,73.14596031926368,145.9211747940714,355.21629038462885,-45.40716100915678,-398.00087712417155,23150.026143830266,18646.624164215133,2827.9680633830994,-709.9240605332855,-4443.407150764817,-299.52030044652986,225.5194373339234,-171.40192082103843,-158.93645784223287,602633.6250655808,425065.4359525192,7947.001070534436,-151518.48475112673,-16468.54673170722,-27724.008062730725,477.89643459891806,1.608383929295016,-115.11112299022336,99005.66496665492,62194.387551774365,5402.294262303111,-9765.504528480395,-2608.1082394221885,-5273.11082652232,10.538268937556884,-312.17937755899084,-146.2854315777574,28390.616043972732,26792.088186225694,3059.696449303033,5212.36259536763,1632.2778142921577,-1569.4576346174713
39,71.19750870434619,132.2848632075309,26.594983673005295,-4.954972870157904,-307.08063,73.37323314375469,145.80494835939282,20.573856631836954,-256.30154063673535,-204.47578,73.82985112221924,150.47954554085712,-1.0079949079211639,-290.9964192294383,-167.61221,74.35000885696913,158.7925509100238,-49.755574602609535,-322.7544495732452,-119.813835,73.31590913063773,145.6848612610162,-175.05673968808813,16.290785236427773,-260.1476149547427,23100.938772643527,18579.230559263226,2830.259007266877,-657.1104078162467,-4451.283941890337,-323.3330032171176,520.769786974919,-633.0869277159011,-388.282618114825,603276.6707039067,424096.1918545493,7933.095437638678,-150963.0073534539,-16371.895081068944,-27733.90236447107,90.28782700345526,20.020577423279576,-236.9993670708624,99025.5811824401,61635.43728472083,5393.224779525901,-9003.13225411787,-2618.9389200470027,-5255.030746742116,-130.1561402949198,-330.6659623587687,-82.76106720629755,28157.452265432286,26950.575366926292,3051.8767209095467,5229.495781741387,1639.335059941881,-1532.371718443135
42,71.30941056070134,132.04201946990864,32.79878474141305,-21.015815176982883,-311.17667,73.5419918807467,145.56667676847016,15.136204174385353,-265.66324434804216,-191.15062,74.01628762421201,150.26892024234647,-7.079912734683719,-298.34537235971123,-154.81053,74.56476578464036,158.66144313982556,-54.77768223268493,-327.6678515100607,-110.462074,73.48561051605321,145.44463160170875,-19.571666347165294,-235.6750195902595,-353.3355130636055,23063.29927503837,18570.29508714547,2815.424461008326,-718.4436401363148,-4420.177992826073,-284.5625823058682,516.518289646689,-981.1664356453522,-148.4211059084778,603816.549735901,423106.4753050951,7918.929571146103,-150470.9429748591,-16272.290072513022,-27737.191024517757,413.7467146744324,-505.08523091233417,-96.37390318424778,98579.28930449771,61899.834279605966,5384.557169017483,-9676.631724417412,-2526.630518033633,-5269.177271918557,50.596858282985664,-271.07012411645474,-160.18010787902335,28225.13706678572,26744.065994653167,3054.055183961567,5208.17527600121,1651.2528251702095,-1553.700411052965
45,71.45976848263504,131.70994832287448,40.9766651707884,-42.56100345396847,-315.93985,73.71050967047071,145.32290579094445,9.500173300562238,-273.9234035830342,-178.55219,74.18894305986845,150.06858608002972,-12.337260455712324,-304.6570272883153,-144.15349,74.74183711729374,158.5496526489679,-58.868803638246206,-332.08171667279345,-102.72623,73.65505092092282,145.19882206062485,234.62802898255129,-12.051346598140924,-333.4250685692176,23022.49130861095,18542.480192420495,2807.0656349574624,-739.6188322214778,-4403.349423199143,-267.1855700953966,215.54208377930237,-63.41250637421894,-75.59947763301898,604250.3977161052,422151.9827585318,7905.247632922692,-149968.89489628034,-16179.651275039841,-27737.639884772314,-198.717459011326,-317.15687929474075,-216.05333609228893,98298.90725680478,61879.34153520367,5376.1975247624805,-9837.92764094551,-2473.0110514965627,-5270.247269160843,238.44930878572478,-380.2990684734264,-69.54832079249108,28188.18679720349,26669.63995792292,3052.978338126335,5200.1888656871515,1661.4489544630335,-1554.07614328487
48,71.60950789854881,131.37287405831347,47.74871811834675,-64.50929126406518,-314.2601,73.87876575646379,145.0744290112613,4.012583499474066,-282.20600243266415,-166.18053,74.36144263926087,149.86421420776676,-17.542752821426358,-311.220156025131,-133.55266,74.91891991392828,158.43568460356704,-61.79560604095224,-339.90820309154117,-97.19344,73.82422854733669,144.94826518594292,88.40063050708125,-435.3544975837042,-386.6618224073884,22982.83583644305,18515.681511380164,2798.9132785216407,-761.1894110822337,-4386.961638356449,-249.59890715954904,1574.126073796091,56.56687471323545,-107.05867387886863,604616.2268495226,421214.60466005804,7892.786832479793,-149488.38398675303,-16091.38030406029,-27740.295637507155,598.3245734886575,-333.7676721356908,-195.79477796272633,98019.27889721138,61863.22886630526,5368.364362635493,-10000.969386305458,-2421.4198349541407,-5273.687716065127,391.8966173485401,-411.1782469415852,-44.51631358241809,28151.70801801557,26594.56358212016,3051.8827629418975,5191.314270722085,1671.5427331945523,-1554.0402586745345
51,71.7582744070801,131.0315483349488,53.58480170896062,-86.34132116555386,-309.04187,74.04674827074942,144.82111180438264,-2.329704160891316,-289.2795439874029,-157.44785,74.53390438063965,149.65551836933605,-22.429061585756212,-318.79980839106616,-127.904,75.09636293823418,158.31924216604986,-64.5023309602447,-350.19362747487185,-97.75856,73.99313476843378,144.69281781288512,205.6651453801108,63.74404056042876,-211.02207360652554,22943.874544576644,18490.268038461647,2790.8980405737157,-783.7373134146028,-4370.721872690591,-231.60811525537568,-147.08808401416283,-65.15678681080368,-129.31690298897857,604908.4932951984,420305.17741595977,7880.399910486827,-149025.98792515535,-16005.407117164455,-27739.009360644093,-116.04653232362094,-32.2246096127447,-164.50497246070103,97738.60610505879,61857.172496039864,5360.874221347045,-10169.366166351805,-2370.7633569438526,-5276.597738326593,98.91177610043779,-629.305017555632,4.117402424248074,28119.25572349889,26520.444737285572,3050.981630534405,5183.068486381,1681.053337332838,-1555.448869484894
54,71.90629230390552,130.68519276835255,61.04174467462291,-107.9769610587831,-309.83655,74.21446880312499,144.5628505329658,-7.566345363119261,-296.31127749542486,-148.61307,74.70628954121368,149.4426311111452,-25.485864780612502,-328.5352857190671,-121.9494,75.27389386342327,158.2004192427063,-65.46198133401079,-363.55387310543466,-96.168945,74.16176553211952,144.43235788941908,25.219266728939004,265.61350665277945,-237.11174207448335,22905.574922300446,18466.590246062744,2783.1403341865766,-806.7965130631638,-4354.689383479187,-212.88196413564074,-1308.3439287323333,-344.76224679567184,-213.2056748258241,605135.854001682,419431.04159983085,7868.768641862075,-148584.60420045018,-15925.686489671669,-27735.749309104205,418.5087150432862,-616.2455649099583,-68.5137569988892,97458.47140853242,61857.61622081678,5353.6693005225825,-10341.012640226398,-2321.1679002438577,-5278.727940625867,280.7354967813918,-257.490799483106,-119.71757489907495,28088.392659016485,26445.4493731911,3050.256190122959,5173.74329447612,1690.6413249205689,-1556.5700677481045
57,72.05377270089402,130.33324078815122,65.31303993693201,-128.5017249091688,-302.1022,74.38189473458444,144.29942751403703,-12.534835653859565,-303.6420173711069,-140.01073,74.8784161544914,149.22524525140796,-28.391005266509797,-338.94758582881656,-115.672226,75.45128488458798,158.0791905249979,-65.24453545806949,-389.39848248932765,-87.53959,74.33010257298812,144.16668138232717,329.86626692838064,-12.367677249723002,-329.0813217813972,22868.10870480584,18444.045104419496,2775.567859151019,-830.435844825755,-4339.079711164758,-194.20977937527303,661.3180184565973,1195.5149555920193,15.847038301039472,605294.695506556,418605.8046305681,7857.6001149186195,-148163.3067433782,-15849.562441343189,-27731.904985989233,-154.58310928749233,43.33218167746969,150.6915144775195,97178.81433080265,61860.97180723986,5347.084719545994,-10511.74053795472,-2273.4685293907596,-5283.353888475938,165.589198396021,-471.9522770841628,-64.9905922489817,28059.12990900962,26371.945689731343,3049.6171311039516,5164.936108487993,1699.9236716548207,-1557.8457742038197
60,72.1892741960445,130.0038170333419,66.2401288856383,-144.35371361855326,-290.65903,74.54904323487119,144.03075975859588,-14.719984436320301,-318.2828980860343,-133.99583,75.05444772712158,148.99806103958142,-28.38197505026738,-365.4844745820996,-104.941185,75.63993493029554,157.94750257316983,-64.32824628180204,-425.6386476258902,-71.87152,74.49814993775846,143.89569021279337,144.7154529691515,118.01093465261783,-319.9331175788827,22831.307179849533,18429.49094357546,2766.2944989173798,-865.9923021995913,-4319.07700556342,-168.77491013481696,45.40280360393308,155.02923682954747,-131.0642431548768,605360.4230957368,417804.196069933,7846.194952991973,-147777.8848508614,-15777.283217367676,-27720.733821264992,259.2542363423474,-229.80487165041868,-143.91013919385574,96823.5695954532,61965.7865185654,5340.781846748142,-10827.019120254316,-2216.1257467096243,-5291.2454535655515,299.0560389107278,-345.21619576504884,-79.47884683850594,28063.71667220779,26260.60628728607,3050.107156385885,5150.5723547624575,1709.4445935802928,-1565.9302305768556
63,72.36871791082663,129.55538764318013,67.23862479574204,-164.90467844118427,-275.56125,74.715843693564,143.75396651347862,-15.872410245210245,-335.9878598087326,-127.92549,75.21425832527017,148.78443813186487,-28.654428199246436,-390.71971280082806,-92.95245,75.78415309836447,157.84193952358777,-63.77742795384791,-452.7035742821632,-58.50779,74.66583866167495,143.61648618437073,143.875857548773,-178.60574426789486,-264.0179314713954,22795.731272941724,18390.84846973692,2765.0218091751763,-856.8073265137142,-4317.908126014749,-167.04794412389725,544.4456245360569,-812.4808854528065,-124.36135028053167,605317.1997211837,416988.03786816663,7835.027774934124,-147380.88089770652,-15714.041076857991,-27702.19877120493,249.93707071340128,-80.84123417105062,-190.4351840402926,96764.25795526206,61707.96369488673,5334.526451633317,-10578.391652544497,-2204.7577544487026,-5283.403039452652,131.31572519995763,-365.20778357319693,-96.55138187186236,27943.962552407273,26302.038035989306,3046.702765934744,5157.507659905112,1716.7797314077945,-1549.305873886192
66,72.4927726505579,129.2429633487087,67.7954388545453,-178.8546605079626,-265.27942,74.88241910934278,143.4768722165645,-17.161311255045113,-354.2221876146697,-120.775475,75.39357979324186,148.5454563385491,-29.69944019411742,-418.45713511825306,-77.66116,75.98288747634703,157.70059933628417,-67.1699505604943,-475.2498740307232,-4.1874914,74.83330703060145,143.3369555138045,248.24604370227257,-50.795578712710686,-223.75062694717144,22759.809126953325,18384.963131065168,2754.2737089940656,-903.7234629976913,-4294.132383259802,-136.25970603178882,556.6095972900554,-1046.14423241471,-177.3228152369287,605311.7353494461,416280.43285630475,7824.957571647082,-147057.1914120719,-15650.720639297557,-27691.5518577338,-126.6422885921376,-550.5810115303145,-136.69976944857854,96338.21228487248,61904.53181695607,5329.054529850646,-11024.125418839712,-2139.653981473426,-5295.082907219441,218.39202791271825,-650.3086800628466,-70.21161741790365,27981.19935350718,26155.50587776857,3048.3851825480624,5139.243633374469,1727.0782959097864,-1561.813251872001
69,72.6376815156114,128.8680886299846,66.77522459891804,-192.23639746465264,-255.85837,75.04862000218449,143.19129752656286,-19.642612257153356,-372.3604075168416,-95.41188,75.56491850813116,148.30896427664658,-36.01402176667173,-429.03347310963926,-24.815514,76.16005132454184,157.5689086529526,-72.06818808905037,-494.5409549890213,57.23366,75.00039823550647,143.04888246986894,36.00854406757645,-112.86594513405944,-232.213202342954,22724.940372629215,18368.40492221179,2747.638688943981,-929.2026923929511,-4279.687998620146,-115.82274152611012,1670.5250053442219,-1434.138497634681,-125.7552442537355,605157.2773737275,415562.6133395195,7815.189871583115,-146738.75871400977,-15593.078556941686,-27674.98072490382,413.55455066006164,-568.2770245875757,0.869841818107794,96055.8164657946,61928.66401219154,5323.636416914473,-11197.072514067107,-2097.655932602594,-5299.672857073,212.77636802490915,-607.1362268803249,25.960006127569585,27959.52360569568,26082.786473639375,3048.1798281834363,5131.539861362864,1735.7803820483173,-1563.3162302382138
72,72.7816728161392,128.48795364298272,63.71346997113821,-203.1178995404946,-242.82964,75.21449410053536,142.89974891517306,-22.900632399099727,-388.63527684199886,-62.809772,75.73615079682406,148.0671705218928,-42.98004554393535,-437.3664854720061,27.21992,76.33745000904229,157.4341853025605,-77.48690703064081,-507.02492703443653,123.9213,75.16715477925656,142.7547617948901,-43.223514503480274,6.306148733585971,-169.50503033187428,22690.379438331416,18353.530864037784,2741.1033137643713,-955.6825527094438,-4265.339630470959,-95.2610145458407,-148.79756457881928,-1113.6941170894893,-249.0570304970176,604931.3240220358,414894.6788102606,7805.598872929038,-146440.5603118695,-15541.111502793045,-27654.718417172287,59.466391240145285,-269.96820036184766,28.54752900570894,95771.43907901096,61961.39753971938,5318.434199390586,-11374.766929683015,-2056.7546632765766,-5302.636261866501,285.42685437206535,-490.0347898916996,53.02890133798721,27940.32664923408,26009.92597457715,3048.1408900556557,5123.561098599698,1744.4879187056438,-1564.970549201107
75,72.92521567064249,128.1009906952532,60.66222545059614,-213.800634635742,-230.1968,75.38000922225258,142.6019785825689,-26.329295669015984,-403.05557418019066,-29.276802,75.9070697579821,147.82013397846214,-51.45865458191546,-447.8601675959339,83.958176,76.51450814919434,157.29664703967418,-89.21237065038125,-479.51164113481354,168.81555,75.33355961695595,142.4543960734981,274.63618877210246,-314.0260888194274,-277.1066852686275,22656.673039084413,18340.329824375258,2734.9095068740376,-982.0327225363835,-4251.416903802314,-74.21525778670829,483.0669869414461,-1393.782142799531,-105.12795223183011,604641.2198822927,414246.4342275676,7796.183077053197,-146172.12722431173,-15493.938823887525,-27629.78891849541,426.26347059956595,-647.0942407757833,121.2164973427864,95488.91391183101,61998.06877819081,5313.690899293724,-11549.3709359775,-2017.8549848162206,-5307.451245594904,70.55107588776715,-450.99346973936434,151.50327317024403,27921.25068850132,25938.329624154958,3048.23608329402,5114.5141431636575,1753.1160603687033,-1566.1086354278098
78,73.06792875969879,127.70809669543904,57.71869998271694,-224.3578359091949,-218.9278,75.5452013874724,142.29794034292843,-34.43518882492122,-404.57671550382514,5.8561845,76.07780115023115,147.56746222274165,-64.53296240515209,-423.3774296226,111.304794,76.6916120655364,157.1558817063504,-101.24114608244834,-449.8138731415255,210.5702,75.49960701568119,142.14759195371758,224.91935405727418,-397.2931181606397,-211.3762352872382,22622.908249276326,18328.524904048332,2728.8262028520503,-1009.1954360180881,-4237.632500735729,-53.01485454208486,-175.06355382359766,-923.510503448659,-71.75869053476036,604291.1478120445,413655.49714171793,7787.514025828783,-145936.51782429355,-15450.989927539898,-27605.33376672476,565.242792505429,-126.7660401844766,101.94193472357125,95207.83567877107,62040.0771964757,5309.3524491791995,-11727.948664885174,-1980.2061090519423,-5311.527675175145,333.040646151887,-296.8524020457144,254.17552039532544,27904.216570756278,25866.276089605206,3048.398616006901,5104.892178629667,1761.0235945996533,-1569.056233178401
