seconds,lat_1,lon_1,dbe_1,dbn_1,dbu_1,lat_2,lon_2,dbe_2,dbn_2,dbu_2,lat_3,lon_3,dbe_3,dbn_3,dbu_3,lat_4,lon_4,dbe_4,dbn_4,dbu_4,sat_lat,sat_lon,dbe_measured_1,dbn_measured_1,dbu_measured_1,cov_ee_1,cov_nn_1,cov_uu_1,cov_en_1,cov_eu_1,cov_nu_1,dbe_measured_2,dbn_measured_2,dbu_measured_2,cov_ee_2,cov_nn_2,cov_uu_2,cov_en_2,cov_eu_2,cov_nu_2,dbe_measured_3,dbn_measured_3,dbu_measured_3,cov_ee_3,cov_nn_3,cov_uu_3,cov_en_3,cov_eu_3,cov_nu_3,dbe_measured_4,dbn_measured_4,dbu_measured_4,cov_ee_4,cov_nn_4,cov_uu_4,cov_en_4,cov_eu_4,cov_nu_4
30,71.35994430339504,82.5836392449874,60.950570368108274,102.44190561564109,-309.49088,71.69283995616013,97.16813737869246,109.68725488493445,103.77554786808064,-429.61194,71.57369100594397,101.56749804151282,113.72628441571098,130.29377395583785,-442.6023,71.15318826648704,108.7326351618072,139.01595739197379,180.44481593834013,-514.791,71.58835544039034,96.98356155241632,229.80379352111595,217.92457732887516,-320.61143416445094,24089.840662240305,21307.444829898683,5152.291490579848,1822.3563856162368,-7886.773276017202,-967.4657373236644,505.20758398090766,-390.15991836721497,-487.5432911786719,134061.35453746753,199546.13345015357,9094.208854279295,-40813.04437324028,-19101.258725390217,-8427.611632439173,276.5275624651921,-136.24230270406227,-492.0226008681052,66815.07318012655,61969.92788781545,7298.110078377959,11412.134629355724,-10722.819275483029,-7271.585105535464,168.76229695576396,203.9140750471112,-577.6696146133193,23742.438643494694,33087.87483775408,3125.3785161580136,1970.743356578663,-1314.1500894749495,-1812.6791374786394
33,71.54047369558917,82.47174608088342,67.2140764125205,85.9542138717549,-315.66788,71.87498968464453,97.19747473198376,117.35590696602237,76.80606455275066,-434.34064,71.75393717497212,101.63900754190303,120.71307881478332,103.00305627058334,-454.43765,71.32804906822471,108.86823283991289,144.89260138422597,147.69189533935239,-534.89343,71.77150042905014,97.01092186653908,3.1226948192660444,13.91827249865694,-382.4910912693141,24081.948718538068,21257.955857519326,5114.890520265838,1807.697950519352,-7844.990436551779,-945.3684752312275,649.5058461818139,4.9488603812081635,-441.6864423178518,135541.94399216076,201580.1718664117,9062.584891627575,-41420.725487761134,-19123.12773243621,-8479.341072223055,68.13521104446266,242.81543819297002,-481.0556424639018,66811.15149272166,61802.45826093211,7252.867338693049,11419.472761824865,-10622.413914982784,-7224.580664352969,-57.1586412717306,401.1987659663123,-556.0005346007973,23691.095382330954,33012.92430008839,3111.6297693221727,1970.621552348742,-1277.4945634589947,-1792.968473773476
36,71.72046089643682,82.3581152065786,73.5791151326781,69.30961446413922,-321.78473,72.05710931899324,97.22760703884354,127.44917252310886,49.441979859244,-444.71622,71.93430026210106,101.7122603742785,129.79333265798866,72.85887068834397,-467.99435,71.50313765171109,109.00691905576717,145.59377688219655,112.98597807801914,-546.1224,71.95463727227437,97.03907087149031,64.03527731484408,176.24044389910006,-231.59291591149906,24074.458169715,21208.45986259416,5077.868484466128,1791.7400681924069,-7803.596990433135,-923.4396775365391,281.7095519807433,-292.3505589356619,-542.391319906623,137067.5189099143,203673.0226582385,9032.225989452407,-42043.46915432247,-19147.800862151762,-8535.765639016152,-49.280669642159204,411.84121623532644,-379.4559468695991,66814.99201482619,61640.627276420026,7208.96720801605,11427.281876179339,-10524.313793495774,-7180.137760467459,60.903466826689915,-52.32441187926396,-658.5057858026282,23640.667066761784,32937.45073705223,3098.247630853242,1970.5428136358155,-1241.1519375935165,-1774.23547646245
39,71.90080509545747,82.24213110066952,78.19336165192394,51.92065054349044,-321.94308,72.23921127163223,97.25857525122112,134.50273023060655,21.73591146662699,-447.16827,72.11446282338075,101.78712846523511,135.9115528356538,41.910426354454515,-474.72925,71.67773874397648,109.14818428288763,150.56902101138812,78.48338105836993,-564.5339,72.1377564009036,97.0680070453894,183.76184246764274,341.2967176560683,-363.81797602202073,24067.566266854737,21160.0361848874,5041.314980011257,1776.4412626241503,-7762.449915737774,-901.7791481199226,328.22908302396706,142.1335705484508,-435.3690204886623,138630.77519749015,205806.33311359095,9002.533349423265,-42682.1755257641,-19172.35425688799,-8599.255924096085,-85.75916734678226,363.133823004045,-453.3721916739651,66810.57001518471,61478.248313996526,7164.812035938271,11433.51673567774,-10423.921208532845,-7133.420338784162,-123.27984318630367,-56.83891005625202,-557.4615435859728,23590.520944491403,32865.3447790696,3085.0740784129703,1970.0266482376412,-1204.568525122323,-1753.5260585925482
42,72.08012273408474,82.12460216966316,84.23241726348643,33.95725180240834,-323.2302,72.42131154409239,97.2904459723118,141.7946432576135,-8.030935244034596,-448.76346,72.2948822162534,101.86390458932675,140.48806453071276,10.186394583334737,-475.55304,71.85296929479186,109.29307333114512,147.79977300627732,40.111129085401956,-564.55664,72.3208649119974,97.09777867321033,141.36027923968055,52.944038709226355,-386.00625975347975,24061.41462471027,21111.121230998142,5005.175623494052,1759.8869890896465,-7721.593504185273,-879.2234302583317,-458.9690680051304,-526.0758876064056,-675.4899464354186,140229.747449953,207983.93281189183,8972.448353971131,-43333.90814625926,-19199.930541933332,-8652.688094251096,-82.79984598013866,-79.95569244225555,-444.81880053612474,66821.17279032338,61321.308764524685,7122.0376396658385,11441.924597274801,-10326.685902777153,-7089.030607083194,272.67290699547925,-48.174362601335744,-518.2788484601866,23541.478274821668,32792.78108337997,3072.2815194842274,1970.7053414843215,-1168.4738689706412,-1734.5609220872486
45,72.25650279761538,82.00587071752821,90.20790514971614,16.16349737504345,-324.2084,72.60346918129127,97.32223063775992,146.30736268920043,-37.01738718588445,-443.33282,72.47622356536534,101.94193695603462,146.72308111896086,-23.002795149101846,-479.58405,72.0304672341067,109.44208578285253,149.50940380127517,0.9988005032979292,-574.0908,72.50404183935423,97.12743420425753,369.2659600361893,-96.66633026336268,-493.46761561694757,24056.86434370937,21060.643994239603,4969.637200368341,1739.6459954096733,-7681.359172096502,-853.8294227405374,-274.6225078206145,83.75209872798129,-413.4499041668506,141876.1202949261,210221.37788611013,8943.933251884908,-44004.369452454725,-19228.973733002316,-8716.295076160292,327.3070904749247,-361.49235328995434,-555.771936591932,66879.27609057698,61173.50579955164,7081.612384875391,11456.871711491824,-10237.736114617703,-7047.647476924254,32.76585299636284,221.87680960374684,-564.699156338563,23497.00041656183,32719.577594977512,3060.3595364581656,1977.3936462360464,-1132.082362584859,-1716.150083437889
48,72.44021287449512,81.88180736534018,92.87495340827708,-1.3775552359716594,-318.2087,72.78544233352271,97.35685592102239,149.09620544788424,-64.59910893066981,-434.81927,72.65504572797565,102.0227006096912,149.9884661540254,-55.09005034689023,-476.3268,72.20165705911717,109.59093651333413,145.60038719916295,-35.72109462677994,-569.64795,72.68704299436956,97.15989641475653,205.3384365238926,-236.8189008144293,-425.33315084475186,24050.522543840303,21016.87584830661,4934.164874032575,1727.7205415463281,-7640.679662515876,-835.5961743824761,-302.41303467494623,171.91713683989278,-402.7098432894004,143558.89383289966,212496.31683240767,8914.725983924747,-44693.246195001266,-19258.397362121137,-8773.77530023059,222.02601988827678,-449.59466222981825,-532.1233323063904,66814.3911719875,61004.61798619437,7036.985881633837,11453.062485099734,-10127.139917851964,-6997.88769439157,58.437221806058496,-86.44268092689538,-676.3806562576324,23443.04011116969,32653.382592355283,3047.107008232835,1968.1558929661776,-1096.737884608246,-1695.0484847841603
51,72.62017846769584,81.75683956545546,96.69404309633086,-19.042376708433014,-314.21396,72.96748107979556,97.3914751942494,151.81324813637667,-92.5400119780879,-427.4777,72.83503733640532,102.10496344611457,152.4973011817944,-86.50929504115064,-472.40485,72.37572628946599,109.74460459946859,142.97542750754553,-73.42955164854138,-567.6597,72.87011063656021,97.19229976831646,28.613361309701283,-7.607983589649432,-258.4637710892804,24045.889017416815,20970.65878881847,4899.270248920413,1711.6180891642798,-7600.526441460741,-813.5673084573516,196.91968377918266,-428.488571650364,-444.7894909530626,145288.55452174423,214821.89845270867,8886.849735775779,-45401.3731866861,-19289.580439932066,-8840.236792560252,-291.69097331282194,230.61058348839975,-479.1869273999671,66807.38793391979,60848.74207526045,6995.223437240449,11457.850732210538,-10027.149926808483,-6953.33616796338,160.10029761361193,37.881639219021,-478.2714986321022,23394.38393449794,32586.38632799539,3034.9096762193803,1966.7429469135475,-1060.828266231045,-1673.6923356843904
54,72.80010705629995,81.62946225423848,98.52258527819552,-35.56629126545903,-307.1552,73.14950998332472,97.42709734796615,151.99958231631734,-118.39845985478178,-414.14154,73.01496308478018,102.18919862765993,151.52719385923024,-115.78123600056108,-459.74878,72.54961705320397,109.9015842380823,136.4079751082569,-109.17271480843273,-555.2933,73.05316970955361,97.22565100639619,248.4255379962172,104.84035760517365,-305.50523433628086,24042.062855624245,20925.1206551633,4864.813851083945,1695.319344547057,-7560.597923674489,-791.0321391232686,-71.7225956871805,461.82044909496614,-187.34033202797457,147070.31249967354,217208.21194813025,8859.462728856595,-46129.152344244416,-19323.1127990441,-8905.649696374692,78.48125431301374,-234.61157564593412,-595.9145327835306,66800.29710181126,60694.43506244,6953.7783166090785,11462.841942487916,-9926.36458554191,-6906.902321645631,331.8969446811916,-140.29746096278978,-676.477203328911,23345.758206091257,32518.91429569737,3022.8280908770957,1964.0336893820445,-1025.5032513921442,-1654.4103737845942
57,72.9788784979997,81.50036924880243,99.10108031045702,-51.17862004015038,-299.641,73.33148684073102,97.46365992253902,149.36601267077316,-140.31086621262625,-397.83255,73.19515323198134,102.27561712862634,150.23692644268792,-144.4287136717379,-446.937,72.72418338872484,110.06270634233898,131.43889461674894,-144.44968089219105,-547.61456,73.23620649118575,97.25994922098981,30.38171200259663,-45.790250187174735,-370.53887624726326,24038.693107348645,20879.140504661358,4830.7212784253825,1677.465625677501,-7521.023834848456,-768.1873871849546,859.2116712136343,2.3676596953795297,-490.2918741064654,148884.65302813824,219636.37647053166,8832.111059102725,-46872.79427831655,-19356.148329043717,-8974.442426231339,343.5027213273753,-184.70804537685677,-361.2961472876334,66809.1206015712,60544.72250450536,6913.708560546766,11468.990747381693,-9829.132210605163,-6863.792983679594,321.2908974975115,-313.9247520351461,-565.4285743601629,23298.92904926519,32453.0593078478,3011.2637204880125,1963.7958477621396,-989.7798422580877,-1633.4139921255526
60,73.15923920500258,81.36752432050703,97.86216914598715,-65.5489112075987,-289.844,73.51348495407741,97.50135609710938,147.28063320378033,-163.21003902062918,-384.44296,73.37478216306671,102.36390655287495,146.84785368456141,-169.7105685763692,-433.9443,72.89728514848127,110.22614737717583,121.7479032537323,-173.2702717589478,-526.22437,73.41923575386568,97.29526009251714,-88.04121199872961,-39.55122742167339,-310.1085894254853,24035.7545830522,20835.04526978825,4796.952426772903,1661.3726793263306,-7481.523968657709,-746.5024099466559,351.83338643969,-156.50834307782262,-383.0319562063212,150756.75053381966,222133.74897707434,8805.230240291776,-47636.04330165256,-19392.880756050617,-9038.269553796858,236.75165838468024,-342.26444872240666,-466.4780720563402,66788.84375348325,60390.51933433349,6872.856577921521,11471.713651044169,-9726.32620642406,-6816.812123105569,432.02156635699,-149.9876694655662,-521.2490793879015,23250.120429767274,32389.310378697723,2999.5639852052764,1959.5271774679027,-954.6492931830112,-1613.0796492064082
63,73.33873316127055,81.23252985143118,97.36884013693222,-80.3285968834294,-281.70096,73.69545307852418,97.54011375918795,143.29844493503725,-183.25585946847178,-366.7347,73.55459992014225,102.45453281158773,141.2544714335366,-192.2572334497795,-415.12656,73.0708011354729,110.39377592991617,114.20441100361265,-205.11432254173866,-512.3513,73.60225251772518,97.33160856934695,3.888847880929859,340.53242982056906,-151.80256193322293,24033.458598029938,20791.2900342808,4763.6638764542095,1644.2444750751881,-7442.26406179742,-723.541540068912,-280.37684569060013,151.54703053660114,-274.10501031074335,152676.9404419351,224683.4631851758,8779.145987213798,-48422.92780878142,-19429.82411219076,-9110.587134703374,504.57517185479816,127.98362041987582,-380.9679781894662,66780.95876849581,60240.7481823795,6833.052411387401,11475.999669013412,-9625.772187152324,-6771.990904349665,146.84004107854722,-238.16483767302216,-558.9312593039365,23202.821708886437,32326.558528764683,2988.242295070704,1956.3788543406217,-919.64809671792,-1593.120516757019
66,73.51790690083826,81.09502211162909,94.55794481113568,-93.24086141764361,-272.52975,73.87739702353338,97.5799854200214,136.776564182222,-197.30600334003014,-347.9642,73.73441099399489,102.54740077808525,134.68252196722636,-212.31277161137976,-396.08054,73.24433733582114,110.56526798984757,103.34496993350791,-227.8553166557229,-488.00772,73.78524893359331,97.36901414316765,145.28440181567606,8.878494063935007,-277.1979872722854,24031.80446721304,20747.75594485261,4730.7012018042615,1626.282579376352,-7403.276577742814,-700.6864617769802,-64.81876872659777,98.60825953642046,-373.4168679878884,154645.4782597709,227283.05788173902,8752.991704607552,-49229.23485898267,-19468.49960799467,-9180.282942817812,234.15604814406203,-86.5153229134886,-449.25122075185743,66775.61565955658,60093.67468290558,6793.9988350842095,11479.971681093133,-9526.012077207532,-6728.2151637341685,391.3383055939214,-241.89848191348793,-503.8452259897864,23155.845869048186,32264.239213280653,2977.1446640951563,1953.2872412355216,-884.740263241867,-1573.005044495991
69,73.68350504525546,80.96452221570796,90.87777587811317,-103.8083273287098,-263.0016,74.05940328523619,97.62015732088346,131.13333160578222,-213.81433271781754,-331.67776,73.91837924357542,102.64397266727882,126.60037037036518,-230.36409310396192,-378.8576,73.428499222558,110.75076918325193,92.47865947960454,-252.02064328380368,-466.74725,73.96831094114245,97.40666454144542,112.39441226235375,-245.37950014961444,-352.1839190105421,24033.800398852472,20693.93688731,4698.541244118243,1592.5209663433359,-7365.517038720633,-666.0239956796376,387.45888495404046,-85.44113527434608,-243.8432509191831,156671.0048121354,229958.50114803558,8727.84103656117,-50053.033276321126,-19508.952659941006,-9255.665133905217,60.40085329059053,36.55454227099361,-315.81965802795037,66988.53048967902,59979.44125373941,6762.491342525298,11510.206490981935,-9460.704462867672,-6697.003009890998,126.12437134439662,-170.4467270761099,-456.8853424748771,23126.137971495977,32194.82646142644,2968.9121181129167,1976.4403654859896,-848.7627169886482,-1561.313447367081
72,73.89298794614535,80.79764735836372,86.21026947441692,-117.19980907766801,-252.21407,74.24122821311087,97.66312766097411,124.28490985162601,-226.3537390330866,-313.35837,74.08868862037865,102.7372881304582,118.03379160290311,-244.38268127560823,-359.47592,73.57743704702656,110.90574744149626,82.69814830099455,-268.32896815169346,-444.599,74.15121444205616,97.44710104516473,54.625923524739676,-167.09296264832176,-205.67177647944237,24025.625822350274,20675.710449809696,4665.39397969439,1609.1559274358676,-7324.752715856042,-669.7635461269798,46.92961142166831,95.419887002342,-201.0750287287848,158752.17895478554,232675.94770205446,8702.452570539646,-50920.38522101227,-19549.063500847216,-9329.527723683696,483.07450053954904,-85.84891897387227,-287.668858640636,66488.03534866103,59760.64982786091,6708.790799902229,11453.993680759293,-9283.523809150709,-6626.439840553981,64.38091239752579,-317.6496427095498,-383.1887835311543,23043.34759255532,32155.32220908072,2952.5042325621307,1912.2155166593323,-816.4723742395337,-1519.9010466981674
75,74.05535974863952,80.66475489872495,81.45914615161988,-125.58002960777215,-243.44019,74.42310309319613,97.7066805325904,116.73131334212695,-234.75880730682064,-296.6926,74.27333872507916,102.84028066965165,107.94227002725519,-258.695660703979,-341.9129,73.76343419746854,111.10297192991645,70.77383005971538,-285.78200338105495,-421.3193,74.33415281986771,97.48801555472686,172.82218434110138,-394.7506937859415,-277.1537106486376,24029.236131414164,20621.081043883678,4634.054656669978,1571.3936404638937,-7287.491379730266,-631.8018989958576,-116.89928299285802,-723.991167874043,-407.0044326815474,160887.8026113134,235470.1178317443,8678.07675161855,-51787.759809639836,-19592.29391527125,-9411.221929522677,-44.1983924902287,-64.97258556428261,-320.35377337390514,66744.81421433431,59655.80043253938,6679.4655186146665,11489.783793303002,-9224.206305578515,-6597.348639552136,116.70417825399423,-320.0144654653553,-390.8324314939894,23017.29034624524,32086.79842671623,2945.1947747614117,1939.7723515304851,-780.638104103736,-1511.0544139198137
78,74.23390271930946,80.51553906038275,76.58514948808596,-135.8168202166426,-234.54443,74.60496025312169,97.75141663151697,109.37257246689104,-245.3172026267796,-281.2129,74.4529442133148,102.94295888639603,96.81832478944952,-266.96516482616903,-323.02066,73.93638593862352,111.29076551544577,59.41649343815926,-296.514968368708,-395.602,74.51708588677837,97.53006770194771,156.21035784942313,-132.7733406277271,-202.6038908312926,24029.63595569993,20579.829972318566,4602.546541377922,1552.1511474961994,-7249.153117701292,-607.7021175633537,-182.51140335929648,-453.6830083377675,-340.2484147734849,163089.17217036063,238333.2776245715,8653.83504829553,-52690.658455970224,-19637.91745802996,-9487.389744586053,485.1240686685643,45.004183766721155,-208.0711493920819,66739.3981542792,59515.37882766025,6642.537539732456,11493.678949377985,-9124.427779354226,-6554.702134712606,43.06046706532755,-289.3041184161458,-356.91869606931925,22972.187948385472,32029.65270967402,2935.0485760278298,1934.8142719008367,-746.2401049007879,-1490.8894242240733
