seconds,lat_1,lon_1,dbe_1,dbn_1,dbu_1,lat_2,lon_2,dbe_2,dbn_2,dbu_2,lat_3,lon_3,dbe_3,dbn_3,dbu_3,lat_4,lon_4,dbe_4,dbn_4,dbu_4,sat_lat,sat_lon,dbe_measured_1,dbn_measured_1,dbu_measured_1,cov_ee_1,cov_nn_1,cov_uu_1,cov_en_1,cov_eu_1,cov_nu_1,dbe_measured_2,dbn_measured_2,dbu_measured_2,cov_ee_2,cov_nn_2,cov_uu_2,cov_en_2,cov_eu_2,cov_nu_2,dbe_measured_3,dbn_measured_3,dbu_measured_3,cov_ee_3,cov_nn_3,cov_uu_3,cov_en_3,cov_eu_3,cov_nu_3,dbe_measured_4,dbn_measured_4,dbu_measured_4,cov_ee_4,cov_nn_4,cov_uu_4,cov_en_4,cov_eu_4,cov_nu_4
20,69.4540322373816,209.88788608855674,60.634642685073835,-64.57681997425583,-159.94096,73.026047020233,200.62358027021116,42.852800885055615,-111.09085262550758,-51.575718,73.99695572267635,197.08443560947424,45.93085716277792,-106.722601223833,-32.043114,75.46954005199437,190.18443948272676,42.55855230680609,-99.47085445913525,-6.1794395,72.97268256795549,200.69766373372357,-94.01349832880209,-183.93698825460135,-145.8417197473409,31184.27059579497,39400.36325304494,3869.4927603991173,1066.1045759003343,-94.22666111867612,5821.211185904086,-4595.932149449688,-2147.657601432167,39.331290179867466,3758364.81306225,4554344.8944293205,12165.859007725563,1423222.8532200651,-88461.2513756349,67256.4505785887,528.3221839418795,-63.456662558961035,-69.88620081860259,92852.405983188,94861.84902501923,7467.604605033476,19127.60184743819,-3398.8355988851567,903.0862642429414,-31.88231109099247,-90.4861430017222,56.761999284504725,32607.533869651543,46989.78330644565,4281.771948798829,1317.1113506269744,-3028.804369879809,-3091.1843975183206
22,69.38294670333659,209.60570538731292,60.85276550038126,-61.711469070878685,-161.284,72.94113402173228,200.32757721163358,43.584227491273836,-111.176071598284,-53.4832,73.90731987747117,196.79078893114954,46.64533968314982,-106.59880599976135,-32.936523,75.37175151639508,189.9072447032463,42.44015161371852,-99.21909771772812,-6.957381,72.88732149831908,200.4002964285228,-54.272436878527266,154.457100198884,-124.1471664239853,31234.80365475647,39441.64460924665,3868.774337867367,1107.020801998477,-77.09101493948401,5812.95892372807,2555.142271036835,217.5743292744148,73.13094371606986,3745728.79527946,4573677.018467384,12177.665451145187,1419909.5327336937,-88897.6827663602,66846.07048464821,-19.518928311101593,-196.4317693677514,-79.90733934023461,93155.6688184755,94722.24186069386,7475.167042808503,19145.689624715927,-3433.101581473065,883.204086563551,20.39519443724937,-318.02171642746924,-88.89473261458872,32651.07684097657,47019.64985522903,4288.329934375498,1385.042925487976,-3055.8816445803927,-3093.913851233802
24,69.31163818397684,209.32626977397274,61.338888136967256,-59.795883197099236,-163.97778,72.85579885230098,200.03439319553226,44.377803256149214,-111.20810419372017,-55.38675,73.81724416276158,196.49991862150623,47.32965814049396,-106.45552796790939,-33.7522,75.27340424018915,189.63281006976612,42.30040626035692,-98.97224871270386,-7.7698674,72.80155572779265,200.1057343605802,182.47803233261862,-3.9076090746193852,-141.11811419478337,31286.338605290428,39482.42954367062,3868.739215796196,1148.0089821971371,-58.06507035973003,5805.898418984679,1567.7275184352325,2953.8130465069094,-127.94317316742206,3731868.9161385144,4592071.279646646,12189.730087707245,1415971.396923486,-89335.31806077529,66407.8375431017,299.1635571975729,11.627000248028894,21.411575848939286,93463.46721006074,94582.37910463051,7483.137751259613,19161.737022145695,-3465.794483197369,865.7137914166539,-29.953142080230208,-185.3265824971332,-28.121759767823008,32695.54204498071,47049.89789150575,4295.005416826654,1453.728031380382,-3083.084790669271,-3096.324538359617
26,69.2397273132438,209.04779878945925,61.7434841617703,-57.66785319767525,-166.63828,72.77010142855136,199.74389472360775,45.2227535040614,-111.1814042883222,-57.262783,73.72686653437879,196.21234749529876,48.00145260840212,-106.31090907967304,-34.55746,75.17499598560104,189.36242210807418,42.19277932942953,-98.73057577273656,-8.593018,72.71539445822029,199.81391683848298,7.910810227165412,-170.2217217839957,-134.0772612380442,31338.686430003538,39524.09216664324,3868.190677945443,1188.746279059795,-41.35390085318672,5797.713784381077,-934.639504479009,2301.3534974605855,86.5609782010028,3716814.363209946,4609675.968627221,12202.908080658177,1411380.0569952535,-89776.02534708862,65958.02765036673,172.9107949278566,43.654197046742794,-88.21255358508873,93767.29024018941,94449.09445583848,7491.445238851054,19175.67027044458,-3498.0142659198145,848.4410897218316,351.5367651555996,364.5868890112783,-24.139294939306243,32741.063685005625,47081.570065682645,4301.878366239229,1520.4226850548741,-3110.456760088533,-3099.494985957413
28,69.16708552982898,208.7702952003145,61.90389521252056,-55.05982526710413,-169.09122,72.68399936029616,199.45613452596487,46.18737427951856,-111.00057602225554,-59.206917,73.6362282375833,195.92803485401012,48.66231404114589,-106.15835771669754,-35.45256,75.07657577223685,189.09605024911272,42.103233867909466,-98.48444797942796,-9.431768,72.62883227768297,199.52483434888666,-120.50683755690058,63.92874878609392,-73.18065558753665,31392.037500665076,39565.9924253065,3868.0693137206777,1228.3874427634657,-24.504765728848074,5790.242324749982,492.2539742336313,-2234.2798308925,-39.975492972178905,3700691.915902828,4626095.630387581,12215.516192104798,1406203.631968475,-90210.33112124592,65470.939403599026,-165.4794556714407,66.9957738782491,36.977201168598455,94068.6646860054,94323.56686669364,7499.656352378328,19187.405747673365,-3535.275987975118,828.2266576241949,185.8728790247413,-15.135838025095758,-42.66488408822706,32787.26325308295,47113.61193120318,4308.829656007962,1585.0020887787819,-3137.3830473558464,-3102.815920299162
30,69.10210570039321,208.52843382996863,62.08965060178031,-52.74540955812956,-171.37302,72.59713290847868,199.1736186447393,47.21971580689321,-110.75085146188758,-61.13743,73.54167470009791,195.63952343278828,49.2955960100958,-106.00928735616807,-36.34317,74.9681871534197,188.8111864019016,41.97241063210673,-98.20527454842605,-10.366287,72.54152420760141,199.2409975445498,202.92889904247426,-87.0183816127465,-240.23289895968645,31447.57615652267,39599.59707930975,3865.3787274200813,1286.9708309987445,1.6990704732723945,5775.313907838392,-800.5793355786312,-1013.2574328473734,-38.23871030701166,3682234.6404381464,4639779.990198409,12229.342928596621,1399936.4709794533,-90645.1326261875,64937.348418546266,83.74834509021005,185.04264285052633,-5.947377454536898,94497.74068553981,94066.43480995555,7508.952951166307,19192.729883349533,-3573.1583880442763,814.0974210829177,14.79661258562628,-220.75669504410288,60.70153790139915,32849.30173531981,47137.722551527724,4316.678209672055,1698.642434819428,-3176.803143744761,-3098.3216312506283
32,68.99041035231531,208.10954311370733,62.51648073128464,-48.74514982957751,-175.37895,72.51049081630066,198.88967065879595,49.25281050810564,-109.98192104652992,-62.87949,73.46509505316736,195.40418522504876,49.7654293428488,-105.88649093205885,-37.013012,74.91194042251206,188.66204396839177,41.89857808523004,-98.05249464058743,-10.859756,72.45440705513323,198.95577988418535,-36.86168790542522,-261.5892698708351,-220.94499495973588,31497.411342223346,39682.87403967428,3877.5916591574646,1239.2914715891195,-28.06241647032711,5802.368490003404,1055.8377215040957,-125.54976053275257,11.206643606161819,3664513.1335874298,4655303.057259458,12243.429966274569,1393706.3011482279,-91088.26989930747,64422.46624816651,215.66657096001438,239.5035850745415,-68.7735939522766,94226.68694933329,94579.90406883275,7515.325417611716,19224.921880357113,-3588.360689341532,783.2240003035898,-266.586283449051,-91.73005281618666,-63.26188529194518,32833.60746530788,47210.76903254435,4320.510157880391,1533.9776440540136,-3147.931472522682,-3137.5445985306224
34,68.94617999520673,207.94674589120498,62.725840279184226,-47.15998281331601,-177.01373,72.42341047937691,198.60882939344305,50.31822700987143,-109.63436745272725,-64.50664,73.3623720674294,195.09324662608634,50.32101692466715,-105.7397196132714,-37.868153,74.78018105812018,188.31776237772362,41.68738362633754,-97.68030434017376,-12.031002,72.36685381721048,198.67368411265085,205.93158864569673,-160.60879783526133,-160.03142279614588,31557.192853913723,39694.622364082585,3868.2114423493053,1345.566088155388,23.194307245990117,5768.218735384725,53.92961612347305,1725.1638626865104,71.23263007552951,3645787.6267009145,4669284.618846607,12257.736702973696,1386962.0347340694,-91519.96487728828,63879.31130358152,395.05511955316194,-223.73986333078395,21.60278257683266,94963.78330063671,93975.75747779381,7526.261385464245,19212.027663802204,-3638.6207344019126,775.4860585651068,-32.56930463067589,-38.63826819416683,-28.497179701962636,32931.51813125787,47213.832114147015,4330.421375343524,1771.9431106080904,-3218.369083499714,-3114.2933711226933
36,68.87228843999603,207.6779339049656,63.136291463994404,-44.49683818887454,-179.78906,72.33578031069983,198.33166227407918,51.37035615188411,-109.24708920518384,-65.99067,73.27023568758449,194.81998620917014,51.59482358367283,-105.26384571539239,-38.9827,74.68022435838347,188.06295551474878,41.60069099072383,-97.42525398411595,-12.972515,72.27878411599474,198.39522865519646,155.71112348797146,644.1219250173083,-103.28597403265275,31614.28547073838,39737.886153591775,3867.9756268341393,1385.7705847415994,38.37187764127997,5759.785976258544,-2494.954279236394,-2867.2470599677536,-175.85768893262988,3625083.8435884826,4681884.038647373,12271.366138533887,1379147.8299496465,-91923.25232417378,63317.439247198,-310.95410578287687,523.6004008448156,-12.000306159437372,95270.77669613961,93856.9871175019,7535.40565246703,19215.921997696787,-3677.499894534351,756.2157328842047,-53.78965253930613,-136.89907246119358,96.46122792742642,32982.75575686484,47247.75974128094,4337.895520401026,1836.5132795148818,-3245.747042006066,-3117.3724809367773
38,68.79768712142814,207.40992132294213,63.613489298490364,-41.779796902781186,-182.61504,72.24783108273887,198.057005916947,52.41461063917992,-108.84075875208873,-67.357315,73.1778430848347,194.54987231933836,51.961457033826385,-105.15020001476364,-39.90079,74.58034398925352,187.81196534413235,41.54470478720432,-97.16348153598207,-13.940833,72.19034106607874,198.11937383489445,30.949260845998648,186.09549655211006,-84.43879474568809,31671.895481514683,39780.852822432425,3868.276794440004,1424.7408820018047,54.13492883406983,5752.389681676289,3482.8877345792703,2615.3392022957023,-122.3539390435984,3603834.1422793483,4692822.434081984,12285.674657635474,1370876.9418622914,-92296.12432213261,62773.80362583875,-502.6613369208991,-1140.5847849468735,-165.39255479291182,95575.17601964482,93745.69139927621,7544.88737706611,19218.002234151118,-3715.134510998731,737.832085125061,74.33528485052922,-51.930694644878166,14.004313076073906,33034.35384428926,47282.31354898031,4345.514517056211,1898.384366866371,-3273.3908666434895,-3121.3155853258177
