seconds,lat_1,lon_1,dbe_1,dbn_1,dbu_1,lat_2,lon_2,dbe_2,dbn_2,dbu_2,lat_3,lon_3,dbe_3,dbn_3,dbu_3,lat_4,lon_4,dbe_4,dbn_4,dbu_4,sat_lat,sat_lon,dbe_measured_1,dbn_measured_1,dbu_measured_1,cov_ee_1,cov_nn_1,cov_uu_1,cov_en_1,cov_eu_1,cov_nu_1,dbe_measured_2,dbn_measured_2,dbu_measured_2,cov_ee_2,cov_nn_2,cov_uu_2,cov_en_2,cov_eu_2,cov_nu_2,dbe_measured_3,dbn_measured_3,dbu_measured_3,cov_ee_3,cov_nn_3,cov_uu_3,cov_en_3,cov_eu_3,cov_nu_3,dbe_measured_4,dbn_measured_4,dbu_measured_4,cov_ee_4,cov_nn_4,cov_uu_4,cov_en_4,cov_eu_4,cov_nu_4
20,62.96562036835028,327.8853558311129,-1.5393542148676018,90.26612609774115,-96.51311,65.0936708824182,337.14327374587106,-121.06840849993878,98.13569506009046,-85.320335,65.61158028199868,340.2027257667352,-80.24804911845843,31.405156004989337,-142.74898,66.33293465861804,345.5727586284761,53.56282480691484,87.14280322258679,-117.20348,64.91898827651875,337.1906737986981,0.176508395827144,-148.7025672233254,-59.29358628960227,58630.62856197514,48377.386971828426,11300.957166849552,3446.4689578513244,-17759.588656314503,3577.167111187568,806.5288665562181,-508.9663547911188,-132.67433469289563,280958.48669872095,512374.2895137995,20369.100535141617,46163.6345491668,-49989.70331986273,11676.154613776698,-84.28502840200615,296.22660212199963,27.306401376108425,146491.00585336098,114005.47877057262,14320.707831716905,9709.461039147804,-24067.7072234082,2286.8852162249495,54.765222082953024,-41.02868290295862,-142.04680830770283,60905.70072632688,65476.27678052479,6175.836300283488,10952.380989841384,-3918.16550016651,1901.6253533246404
22,63.07024552462448,327.74134084998065,-2.922300210314187,97.07376947621464,-99.99655,65.20581140620038,337.02753269669205,-129.58352388281892,103.92481343632521,-85.570244,65.72554083817494,340.09873851505375,-85.5177607495757,33.031326199043036,-150.68451,66.44925772580983,345.49172783000535,54.52613262685609,92.59138711572004,-118.15986,65.03143777371758,337.0754271532989,-168.3407259005673,-11.545922525557476,-46.76501427849464,58495.17037116059,48203.768251927075,11210.523974881526,3416.539030756103,-17645.593763458386,3570.978362842627,-134.1950839776114,-557.6828584169288,-234.97048958796393,282909.0045948447,516129.95564435987,20269.81939679216,46703.98621009706,-50027.295457049586,11690.778308840818,-94.5485496106089,-121.94395187029137,-235.796710451936,146347.55356153345,113625.34897446445,14220.451556925718,9544.084074325392,-23894.27979984171,2293.918252354575,-230.76158237944216,312.3937590669156,-169.09975572113325,60740.637634558436,65225.251940153605,6138.468016812491,10931.3494316857,-3847.3667975887697,1885.086086919135
24,63.17317219370106,327.59848008895716,-3.875798760588426,103.56181204721261,-104.01019,65.31786136684232,336.9108851605808,-141.79102650476995,111.10406113374994,-85.94515,65.83994064949908,339.9934369019832,-91.53973894933222,36.62207456173946,-160.41594,66.5669819982458,345.40905935085857,56.65145462936473,97.98229397652669,-120.17134,65.14381020974176,336.9592774028272,-280.83936310007306,-69.9803033586462,-148.6593302353839,58358.86555392471,48030.404908596676,11121.966680362282,3380.1639789313467,-17533.125879926607,3567.9356124003366,389.6046847092086,188.0456038629547,-131.03763972356228,284888.2717238968,519934.9708089886,20171.252611061333,47256.87214904293,-50064.312320978876,11709.990545043818,540.8651576136423,-219.38811229426878,-289.65707041318655,146242.357572311,113252.00350235138,14123.262768530902,9366.157474480231,-23733.653215236605,2298.6041235477874,-278.3459570053809,-22.312328556197194,-234.4564945778926,60584.40597074314,64966.63643701942,6101.568288395862,10911.676822277886,-3778.3515807060407,1864.9718105595045
26,63.27783654756702,327.4519858811428,-6.559749240910285,111.50321296568501,-106.76683,65.42983834962828,336.7933187885246,-154.69765820103314,119.02968417264354,-86.05701,65.95365840285078,339.88790039420076,-98.81757352436733,41.10121043086873,-169.71594,66.68293263126156,345.3269603911651,58.237205957888634,103.22462247105327,-122.55878,65.25610248320555,336.8422180233619,-186.86204017663167,345.209024951593,-77.43943691457848,58223.677151716234,47857.96561506169,11032.962112106386,3350.4591478239813,-17419.516623009713,3562.182351717116,-338.3938926068652,407.6351267446678,-1.2568940235379298,286892.9820265078,523773.469292025,20073.278969928746,47816.76391219561,-50104.63868746222,11722.889067584745,570.7784826490397,-209.68977818381268,-132.8564479744133,146080.30019120523,112871.29487743121,14024.853733794233,9199.835478786887,-23562.205731214613,2302.1875961114492,256.9863045814808,158.9077692206363,-139.65562789131394,60420.15334052887,64719.06338399999,6065.074925933267,10891.064524107574,-3708.880584970562,1848.8164555392043
28,63.3832484646327,327.303149264336,-10.150783140342773,120.01823110552253,-108.633484,65.54171866389103,336.6747780628723,-167.5137131349358,127.98561847262228,-84.60156,66.06701005084469,339.78172622773724,-106.35523664371874,45.23976292487142,-179.8035,66.79801436795506,345.24475795032424,57.98147648433824,108.18893547457084,-124.13711,65.3683069361312,336.72418917780175,139.34214639702762,600.5741637902998,115.48816571534688,58087.66231898817,47686.44320820614,10944.635913760387,3323.22952859911,-17307.645850705925,3553.3667460867564,19.084806954569256,91.0276013987526,-212.1934314983143,288937.02994537127,527691.4559723746,19976.602123360346,48385.280894713025,-50143.12263824841,11748.702310267601,373.8416307776825,-70.57956146237125,-189.20924131622243,145890.51420825373,112486.55413397933,13925.960492905582,9038.91046682721,-23382.265280936255,2307.649368262946,-551.9456401823954,565.9360355252621,-30.686201301742873,60252.55996574143,64475.95410930952,6029.244007447262,10869.01767175263,-3637.912071770527,1835.9969743454637
30,63.485186963183885,327.15806398241983,-13.190113297916948,128.16264246114693,-111.01262,65.65351819732038,336.5553510842597,-180.59203226196146,137.61588844577955,-82.12506,66.18140060858188,339.6737045219991,-115.40929233809277,49.99036524565744,-188.92145,66.91611958922812,345.1597253737018,57.45845116756137,112.77989963167072,-125.39461,65.480428599247,336.60527284117114,-225.9933645697739,-96.82864298032449,-57.24381949541707,57953.43353858744,47515.326748229134,10859.196288685616,3283.8254911714653,-17196.882396451,3553.1714529699334,-805.421411327683,-153.82062835540685,1.0898571442092355,290992.9851908828,531633.6216892722,19880.894030755626,48963.07135622256,-50188.27616607834,11757.300562181477,61.122096115901016,-201.14586927045224,-307.1954537853879,145792.32411684896,112122.84668550541,13831.861265290352,8854.565827900124,-23223.62553758865,2313.644940492353,29.110902979240702,86.4044007489797,-203.73430830822852,60101.776300373385,64215.04477935416,5993.813562194214,10849.321085395619,-3570.411579540208,1815.4889443801378
32,63.58998262990221,327.00750321706454,-17.06554433156348,136.8931549346737,-112.58752,65.76523545129233,336.4348934851042,-195.5864828061884,148.6577593125965,-78.56897,66.29471810235823,339.5656923186705,-124.79998930235699,55.25042472519408,-198.19052,67.03139954715405,345.07599116921807,55.65471717600408,117.33151248992931,-126.251625,65.59246883429023,336.48534247048156,31.10467960765224,-26.722528173316306,-246.32241779901952,57817.854891476745,47345.37582597588,10772.698606210452,3254.8693888572966,-17085.509104705317,3546.4352342546017,766.0008723209461,1078.1167375571572,157.7328483588323,293080.47433709475,535638.7825445419,19785.860341074836,49546.493381658714,-50230.66632842707,11777.979785097408,-251.5736291818182,143.93453693212058,-51.23241791594159,145605.89932103283,111741.73150727374,13735.575936508885,8689.06513758667,-23047.97394490067,2317.7645017076243,-22.141086262315632,268.69573236539645,-94.04552407158405,59938.14790305875,63971.6401376246,5958.853793433489,10828.213924500105,-3500.723470502506,1802.1701020067103
34,63.69353279056466,326.8575135451839,-20.69435612723748,145.43749834010586,-114.688614,65.87684263470922,336.3134785070944,-213.84197883846394,162.1066080618704,-71.72468,66.40831859738944,339.45647096163646,-135.97455308339556,62.225277908590705,-205.26341,67.1476626075528,344.9908304430147,55.031576323015315,121.97286054907177,-128.18655,65.70442008902359,336.36447438440314,-14.305105463789616,419.3595645299004,-166.543016040224,57682.43668702041,47176.01199005062,10687.915650824309,3221.14134145099,-16975.667448637232,3542.0234140756916,544.3267830300773,-129.00399614688178,-172.1946950965318,295205.3028018528,539694.6589769108,19691.515460261762,50148.24436413403,-50274.55961040408,11797.83106404298,92.33703149181177,261.7344690648574,-176.0489796209384,145444.09041307293,111369.43243342641,13641.503789501836,8515.717872283212,-22880.05925597063,2321.2805067952254,290.68086862796633,474.52114644647725,-226.82983298021335,59780.187493350095,63722.72949066521,5924.20589257018,10807.035042538717,-3433.829301758401,1784.936545619326
36,63.796597065383025,326.7069346602451,-26.408798843524668,154.46961926841547,-115.126625,65.98838453685691,336.19110319664844,-230.55252661118507,176.43175143588724,-63.50574,66.52197387257303,339.34622884606756,-148.0195074153306,69.07586506757838,-212.44125,67.26418514140491,344.9047490019659,53.064611569163816,126.68598271701451,-129.70422,65.81628575326344,336.2426232030967,-326.1634034937045,38.562570166101665,-159.8555865872746,57547.80244633305,47006.86519992131,10604.095378414537,3185.933371953216,-16866.374221242073,3538.7753104219423,-662.7526322920161,899.794771861948,-40.14595091525375,297338.5949849265,543788.6213703321,19597.973093818597,50748.44078135542,-50321.72438006369,11810.839759633822,81.87707341985902,-400.5400246546424,-175.73226373725876,145292.51596680004,110998.86556652082,13548.228345331228,8338.230790400332,-22710.330306118303,2328.220708671509,-165.49023727419055,-97.74453258496824,-241.74894098520656,59625.310667012454,63473.25040471684,5890.048249875807,10786.73343727898,-3367.1806997502304,1767.556145970402
38,63.8956601980458,326.5608107788355,-32.65444548021407,163.53847135224353,-114.6528,66.09980811814584,336.0675549673655,-246.7711622389793,191.40867888078606,-52.725315,66.63682422697127,339.2336602212312,-161.30626942355153,76.07885164714142,-220.76527,67.38418146422326,344.81513032875694,50.39379275372752,130.6508823736364,-130.82938,65.92804900470055,336.11963002185655,-111.05287262383365,150.31887110233532,-69.47403032986878,57415.63067066229,46838.38980620474,10523.26965881918,3137.152586951803,-16758.181993860373,3545.054871274042,-267.5266023177435,-194.0903694941543,-162.5187524910402,299528.44921695394,547953.9089496714,19504.612230570237,51375.37090857959,-50363.32153628507,11838.408737757896,-70.26743556413591,9.802674717293256,-337.13945368453767,145242.38743481712,110650.2293330098,13459.616717634954,8131.8876930050155,-22561.419280218586,2338.312192351423,-502.58104973787044,347.5900546184597,-261.15693868272757,59490.932795789,63203.856116252166,5856.492531848192,10769.585429413202,-3302.6382265169173,1743.3772507905596
